44.333333333333336,0.0,1,1,33:08,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
42.333333333333336,0.0,1,1,33:12,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
43.0,0.0,1,1,33:15,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
41.0,0.0,1,1,33:19,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
37.0,0.0,1,1,33:23,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
27.666666666666668,0.0,1,1,33:27,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
19.666666666666668,0.0,1,1,33:30,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
14.333333333333334,0.0,1,1,33:34,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
17.666666666666668,0.0,1,1,33:38,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
25.0,0.0,1,1,33:41,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
25.0,0.0,1,1,33:45,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
25.333333333333332,0.0,0,1,33:49,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
24.666666666666668,0.0,0,1,33:52,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
27.333333333333332,0.0,0,1,33:56,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
27.333333333333332,0.0,2,1,34:00,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
30.333333333333332,0.0,1,1,34:03,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
27.0,0.0,1,1,34:07,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
29.0,0.0,1,1,34:11,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
29.0,0.0,1,0,34:14,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
35.0,81.66666666666667,21,1,34:18,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
61.333333333333336,180.0,106,1,34:22,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
69.0,58.333333333333336,141,1,34:26,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
47.666666666666664,16.666666666666668,107,1,34:29,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
17.333333333333332,3.3333333333333335,32,1,34:34,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
4.0,0.0,6,1,34:38,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
4.333333333333333,0.0,1,1,34:42,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
12.333333333333334,0.0,1,1,34:45,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
25.666666666666668,0.0,1,1,34:49,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
29.666666666666668,0.0,1,1,34:53,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
33.0,0.0,1,1,34:57,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
34.333333333333336,0.0,1,1,35:00,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
37.666666666666664,0.0,1,1,35:04,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
46.333333333333336,0.0,1,1,35:08,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
46.333333333333336,0.0,1,1,35:11,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
42.333333333333336,0.0,1,1,35:15,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
32.333333333333336,0.0,1,1,35:19,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
23.666666666666668,0.0,1,1,35:22,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
21.0,0.0,1,1,35:26,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
19.666666666666668,0.0,1,1,35:30,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
19.333333333333332,0.0,0,1,35:34,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
31.0,0.0,1,1,35:37,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
31.0,0.0,1,1,35:41,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
33.0,0.0,1,1,35:45,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
33.666666666666664,0.0,1,1,35:49,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
36.0,0.0,0,1,35:52,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
30.666666666666668,0.0,0,1,35:56,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
36.333333333333336,0.0,1,1,36:00,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
36.333333333333336,0.0,1,1,36:03,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
33.333333333333336,0.0,2,1,36:07,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
29.666666666666668,0.0,1,0,36:11,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
27.0,0.0,1,0,36:14,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
34.666666666666664,40.0,8,0,36:18,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
46.0,128.33333333333334,56,0,36:22,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
60.333333333333336,113.33333333333333,113,0,36:26,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
56.666666666666664,45.0,124,1,36:30,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
33.666666666666664,11.0,71,1,36:33,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
16.333333333333332,1.6666666666666667,29,1,36:37,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
6.333333333333333,0.0,7,1,36:41,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
8.0,0.0,2,1,36:44,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
14.333333333333334,0.0,1,1,36:48,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
21.666666666666668,0.0,1,1,36:52,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
28.333333333333332,0.0,1,1,36:55,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
32.666666666666664,0.0,0,1,36:59,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
36.0,0.0,0,1,37:03,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
32.333333333333336,0.0,-1,1,37:06,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
34.333333333333336,0.0,1,1,37:10,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
44.333333333333336,0.0,1,1,37:14,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
49.0,0.0,1,1,37:18,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
44.333333333333336,0.0,1,1,37:21,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
28.333333333333332,0.0,1,1,37:25,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
23.0,0.0,1,1,37:29,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
21.666666666666668,0.0,1,1,37:33,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
27.666666666666668,0.0,1,1,37:36,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
26.666666666666668,0.0,0,1,37:40,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
29.0,0.0,-1,1,37:44,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
31.333333333333332,0.0,0,1,37:48,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
33.666666666666664,0.0,-1,1,37:51,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
29.0,0.0,1,1,37:55,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
31.0,0.0,1,1,37:59,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
32.333333333333336,0.0,1,0,38:03,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
35.666666666666664,0.0,1,0,38:06,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
38.333333333333336,0.0,3,1,38:10,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
41.666666666666664,0.0,1,1,38:14,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
34.0,8.333333333333334,2,1,38:18,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
38.333333333333336,83.33333333333333,31,1,38:22,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
46.0,122.0,82,1,38:26,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
53.666666666666664,80.0,119,1,38:29,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
42.333333333333336,30.0,95,1,38:33,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
27.0,15.0,49,1,38:37,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
15.666666666666666,8.333333333333334,21,1,38:40,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
10.666666666666666,0.0,10,1,38:44,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
12.333333333333334,0.0,3,1,38:48,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
17.666666666666668,0.0,1,1,38:51,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
22.333333333333332,0.0,1,1,38:55,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
25.0,0.0,-1,1,38:59,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
25.666666666666668,0.0,1,1,39:03,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
29.666666666666668,0.0,1,1,39:06,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
31.666666666666668,0.0,1,1,39:10,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
41.666666666666664,0.0,1,1,39:14,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
38.666666666666664,0.0,0,1,39:18,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
28.0,0.0,0,1,39:22,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
16.666666666666668,0.0,0,1,39:25,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
13.666666666666666,0.0,1,1,39:29,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
17.0,0.0,1,1,39:33,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
22.333333333333332,0.0,1,1,39:36,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
27.333333333333332,0.0,0,1,39:40,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
29.666666666666668,0.0,1,1,39:44,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
36.333333333333336,0.0,1,1,39:48,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
39.0,0.0,1,1,39:51,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
33.0,0.0,1,1,39:55,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
23.0,0.0,1,1,39:59,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
19.0,0.0,1,1,40:02,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
19.666666666666668,0.0,1,1,40:06,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
23.0,0.0,1,1,40:10,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
26.333333333333332,0.0,1,1,40:13,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
27.0,0.0,1,1,40:18,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
34.333333333333336,41.666666666666664,15,1,40:22,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
41.0,96.66666666666667,53,1,40:26,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
53.333333333333336,91.66666666666667,98,1,40:29,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
48.666666666666664,61.666666666666664,102,1,40:33,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
33.333333333333336,26.666666666666668,74,1,40:37,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
19.333333333333332,11.666666666666666,46,1,40:40,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
14.666666666666666,11.666666666666666,26,1,40:44,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
11.0,0.0,13,1,40:48,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
8.0,1.6666666666666667,8,1,40:51,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
4.666666666666667,0.0,2,1,40:55,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
11.0,0.0,1,1,40:59,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
22.666666666666668,0.0,0,1,41:03,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
32.0,0.0,0,1,41:06,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
33.0,0.0,1,1,41:10,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
37.666666666666664,0.0,1,1,41:14,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
41.666666666666664,0.0,1,1,41:17,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
41.0,0.0,1,1,41:21,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
37.0,0.0,1,1,41:25,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
22.333333333333332,0.0,1,1,41:28,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
16.333333333333332,0.0,3,1,41:32,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
13.666666666666666,0.0,1,1,41:36,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
23.0,0.0,1,1,41:40,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
23.666666666666668,0.0,1,1,41:43,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
31.0,0.0,1,1,41:47,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
28.0,0.0,0,1,41:51,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
27.333333333333332,0.0,0,0,41:54,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
21.666666666666668,0.0,1,1,41:58,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
19.0,0.0,1,1,42:02,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
22.333333333333332,0.0,1,1,42:06,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
33.0,0.0,1,1,42:09,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
37.666666666666664,0.0,1,1,42:13,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
35.0,0.0,-1,1,42:17,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
31.666666666666668,8.333333333333334,1,1,42:21,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
36.666666666666664,43.333333333333336,16,1,42:24,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
46.0,85.0,54,1,42:28,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
48.0,85.0,84,1,42:32,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
42.666666666666664,66.66666666666667,92,1,42:36,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
34.333333333333336,28.333333333333332,71,1,42:39,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
26.0,16.666666666666668,50,1,42:43,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
14.333333333333334,8.333333333333334,23,1,42:47,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
10.333333333333334,0.0,13,1,42:50,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
9.0,1.6666666666666667,7,1,42:54,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
4.0,0.0,2,1,42:58,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
10.0,0.0,0,1,43:01,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
20.666666666666668,0.0,0,1,43:05,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
31.666666666666668,0.0,1,1,43:09,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
34.333333333333336,0.0,1,1,43:12,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
43.666666666666664,0.0,1,1,43:16,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
45.0,0.0,1,1,43:20,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
39.0,0.0,1,1,43:24,1
APS,ABPS,SUBARP,MISS_MAC,TIME,CLASS
29.333333333333332,0.0,0,1,43:27,1
